UI_20150317_000511	{@sti5}Total Amount : %s{/}
UI_20150317_000512	{@st41b} Purchase
UI_20150317_000513	{@st43}Gained materials for a craftable item!
UI_20150317_000514	{@st43}Magnum Opus{/}
UI_20150317_000515	{@st41}Delete All
UI_20150317_000516	{@st42}Pension target {@stx1}(%s required){/}
UI_20150317_000517	{@st41}Combine
UI_20150317_000518	{@st43}Quests{/}
UI_20150317_000519	{@st59b}Quests{nl}{@st59s} - When you are on a new quest, it will be added to the quest tracker. {nl} - A main quest is displayed in yellow color, while a subquest is displayed in blue. {nl} - The arrow on the character's foot leads to the location of your quest. {nl} - If you completed a quest, a 'Return' icon is displayed on the quest tracker. {nl}    (Teleports you to the Quest NPC using the Backspace key or a mouse-click) {nl} - Add or remove quests in the quest tracker by ticking or unticking the box in front of the quest name. {/}
UI_20150317_000520	{@st41b}In Arbeit{/}
UI_20150317_000521	{@st41b}Aufgeben{/}
UI_20150317_000522	{@st43}{s22}Questinformationen{/}
UI_20150317_000523	Auftrag abgeschlossen
UI_20150317_000524	{@st41}Abgeschlossen{/}
UI_20150317_000525	Mission Progress Info
UI_20150317_000526	{s18}{ol}Quest Informationen
UI_20150317_000527	{s16}Zeit übrig
UI_20150317_000528	Use quest item
UI_20150317_000529	Quest verbergen
UI_20150317_000530	{@st41}Bestätigen{/}
UI_20150317_000531	{@st43}{s22}Quest abgeschlossen{/}
UI_20150317_000532	{@st41b}Abschließen{/}
UI_20150317_000533	{@st41}Annehmen{/}
UI_20150317_000534	{@st41}Ablehnen{/}
UI_20150317_000535	{@st44}Go Back{/}
UI_20150317_000536	Which quest would you like to go back to?
UI_20150317_000537	{@st41b}Quest class name{/}
UI_20150317_000538	{@st59}Expand Slots{/}
UI_20150317_000539	{@st59}Reduce Slots{/}
UI_20150317_000540	{@st59}Beschwöre deinen treuen Begleiter.{/}
UI_20150317_000541	{@st44}Menü{/}
UI_20150317_000542	{@st60}Charakterauswahl{/}
UI_20150317_000543	{@st60}Ausloggen{/}
UI_20150317_000544	{@st60}Spiel verlassen{/}
UI_20150317_000545	{@st60}Einstellungen{/}
UI_20150317_000546	{@st60}Go Back{/}
UI_20150317_000547	{@st41}Tutorial überspringen{/}
UI_20150317_000548	{@st41}Characterauswahl{/}
UI_20150317_000549	{@st41}Ausloggen{/}
UI_20150317_000550	{@st41}Spiel schließen{/}
UI_20150317_000551	{@st41}Geh zurück{/}
UI_20150317_000552	{@st43}{s22}Gather for the raid!
UI_20150317_000553	{@st41b}Monster nähern sich der Stadt! Nur du kannst sie aufhalten.
UI_20150317_000554	{@st43}{s22}Einstellungen{/}
UI_20150317_000555	{@sti7}Searching for a raid party...{/}
UI_20150317_000556	{@st41b}Cancel participation
UI_20150317_000557	{@st41b}Überlasst das mir!
UI_20150317_000558	{@st41b}Ich denke nicht, dass ich diesemal eine große Hilfe sein werde...
UI_20150317_000559	{@sti7}{s24}Wähle eine Raidbelohnung{/}
UI_20150317_000560	{@st42b}Verbleibende Zeit {@st43}%s{@st42b} Sekunden{/}
UI_20150317_000561	{@st41b}Increase the number of selections
UI_20150317_000562	{@43b}{s22} No. of times selectable : {@st43}%s{/}
UI_20150317_000563	shadow_box tentativeremoval
UI_20150317_000564	{@st43}Ranking{/}
UI_20150317_000565	{@st59}Schließen{/}
UI_20150317_000566	{@st41}Monster Kill Top 100{/}
UI_20150317_000567	{@st41}Damage Top 100{/}
UI_20150317_000568	{@st41}Money Money Top 100{/}
UI_20150317_000569	{@st41}Level Up Top 100{/}
UI_20150317_000570	{@st41b}Menü{/}
UI_20150317_000571	{@st43}{s22}Enhance Item{/}
UI_20150317_000572	{@st41b}Ausgewähltes Item
UI_20150317_000573	{@st41b}Anvil
UI_20150317_000574	{@st41}{s20}Anvil Hit Count :{@st43} %s
UI_20150317_000575	{@st41} {s20}Preis : %s
UI_20150317_000576	{@st41b}Enhance{/}
UI_20150317_000577	{@st59}Start Item Enhancement{/}
UI_20150317_000578	{@st59}Schließen{/}
UI_20150317_000579	{@st41b} Would you like to refine the {@sti9}×%s{/} selected items?{/}
UI_20150317_000580	{@st43}Enhancement
UI_20150317_000581	{@st44}Enhance Item{/}
UI_20150317_000582	{s24}{b}{#000000}Enhancement Complete!
UI_20150317_000583	{@st41}Enhance Again{/}
UI_20150317_000584	{@st41}Schließen{/}
UI_20150317_000585	{s18}{ol}{gr gradation1}Repair Equipment{/}
UI_20150317_000586	Equipped Equipment
UI_20150317_000587	Equipment in the Inventory
UI_20150317_000588	{Gr gradation1}Select All{/}
UI_20150317_000589	Select All
UI_20150317_000590	{Gr gradation1}Repair{/}
UI_20150317_000591	{@st43}Reparieren{/}
UI_20150317_000592	List of repairable items
UI_20150317_000593	{@st41b}Repair Cost{/}
UI_20150317_000594	{@st41b}After Repair{/}
UI_20150317_000595	{@st41b}Repair{/}
UI_20150317_000596	Repair the selected equipment.
UI_20150317_000597	{@st59}Close Item Repair{/}
UI_20150317_000598	{@st43}Item Reinforcing{/}
UI_20150317_000599	{@st41}List of reinforceable items{/}
UI_20150317_000600	{@st44}Reinforce the Item{/}
UI_20150317_000601	{@st42}Reinforce{/}
UI_20150317_000602	{@st59}Reinforce with the current settings{/}
UI_20150317_000603	{@st59}Do not Reinforce{/}
UI_20150317_000604	{@st44}Resume{/}
UI_20150317_000605	{@st41b}You have become {/}{s20}{#cc6600}{ol} incapacitated{/}{@st41b}{/}
UI_20150317_000606	{@st41b}Kehre zum nächsten Wiederbelebungspunkt zurück{/}
UI_20150317_000607	{@st41b}Hier wiederbelebt werden (Benötigt %s TPs) {/}
UI_20150317_000608	{@st41b}Return to field{/}
UI_20150317_000609	{@st41b}Abandon quest and restart{/}
UI_20150317_000610	{@st41b}Versuch es noch einmal{/}
UI_20150317_000611	Sanctuary of Resurrection (70031)
UI_20150317_000612	Required item is missing.
UI_20150317_000613	Rest Quickslot
UI_20150317_000614	{@st43}Dialog box{/}
UI_20150317_000615	Temporary Name
UI_20150317_000616	{@st41b} {s18} Insufficient Inventory Space 
UI_20150317_000617	You cannot obtain the item because your inventory is full{nl}Please free up some space in your inventory.
UI_20150317_000618	{@st44}Set Item acquired!{/}
UI_20150317_000619	Please select an item
UI_20150317_000620	{@st59b} shop {nl} {@st59s} - Right-click and input the quantity to purchase multiple {nl} - Double right-click to sell the entire stack of item {/}
UI_20150317_000621	{@st59}Schließen{/}
UI_20150317_000622	{@st59}Erste Seite{/}
UI_20150317_000623	{@st59}Nächste Seite{/}
UI_20150317_000624	{@st59}Letzte Seite{/}
UI_20150317_000625	{@st41b}Reset{/}
UI_20150317_000626	{@st59}Reset Shopping Cart{/}
UI_20150317_000627	{@st41b}Bestätigen{/}
UI_20150317_000628	{@st59}Confirm Transaction{/}
UI_20150317_000629	{@st43}Shop{/}
UI_20150317_000630	{@st41b}Items Bought{/}
UI_20150317_000631	{@st41b}Items Sold{/}
UI_20150317_000632	{@st41b}Preis{/}
UI_20150317_000633	{@st41b}Balance{/}
UI_20150317_000634	{@st41b}My Sold Items{/}
UI_20150317_000635	{@st41}Empty slots{/}
UI_20150317_000636	{@st43}Total{/}
UI_20150317_000637	{@st41}Settle Transaction{/}
UI_20150317_000638	{@st41}After Transaction{/}
UI_20150317_000639	{@st41}Items purchased{/}
UI_20150317_000640	{@sti1c}Simony
UI_20150317_000641	{@st41}Crafting Skills
UI_20150317_000642	{@st42}Level %s{/}
UI_20150317_000643	Crafting costs
UI_20150317_000644	Crafting Qty
UI_20150317_000645	Approximately %s seconds required
UI_20150317_000646	{@st41}Craft
UI_20150317_000647	{@st43}Skills & Attribute{/}
UI_20150317_000648	{@st59}Schließe Klassen & Skills{/}
UI_20150317_000649	{@st59b}Klassen{nl}{@st59s}- You can learn new skills by growing the Circle of your class. {nl} - You can choose from 3 available classes to advance to from your 1st to 2nd advancement. {nl} - You can advance to the same class up to 3 times. {nl} - You cannot change back to your previous class once you advanced to another class. {nl} - You have to consume all your Skill Points to be able to advance. {nl} - You can choose the same class.{nl}{@st59b}Skills{nl}{@st59s} - You can increase the rank of each skill up to level 5.{nl} - Attributes learned from your Masters can be seen below your skills. {/}
UI_20150317_000650	{@st41b}Apply{/}
UI_20150317_000651	{@st59}Apply{/}
UI_20150317_000652	Kleriker
UI_20150317_000653	{@st59}Abbrechen{/}
UI_20150317_000654	Learning {#ff4400}%s (Lv. %s){/}...
UI_20150317_000655	Psychohassle
UI_20150317_000656	%s minute(s) left
UI_20150317_000657	{@st43}Pose{/}
UI_20150317_000658	{@st59}Schließen{/}
UI_20150317_000659	{@st41}Board{/}
UI_20150317_000660	{@st41}Trade{/}
UI_20150317_000661	{@st41}Soziale Aktionen{/}
UI_20150317_000662	{@st41b}Write{/}
UI_20150317_000663	{@st41}Register{/}
UI_20150317_000664	{@st59}Register Post{/}
UI_20150317_000665	{@st41}Start MyPage{/}
UI_20150317_000666	{@st59}Publish MyPage{/}
UI_20150317_000667	{@st59}Register Greetings{/}
UI_20150317_000668	{@st41b}1. Menü{/}
UI_20150317_000669	{@st41}Visit{/}
UI_20150317_000670	{@st59}Visit MyPage{/}
UI_20150317_000671	{@st41}Sell{/}
UI_20150317_000672	{@st59}Sell Item{/}
UI_20150317_000673	{@st43}Living{/}
UI_20150317_000674	{@st59}Schließen{/}
UI_20150317_000675	{@st41}View All{/}
UI_20150317_000676	{@st41}Create Map{/}
UI_20150317_000677	{@st41}%s/min (%s in hand){/}
UI_20150317_000678	Keyboard Warrior
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}Level{/}
UI_20150317_000680	{@st41_yellow}Employment Time
UI_20150317_000681	{@st43}Graffiti{/}
UI_20150317_000682	{@st59}Schließen{/}
UI_20150317_000683	{@st41b}Tip : Draw a picture in the frame below{/}
UI_20150317_000684	{@st41b}Colors{/}
UI_20150317_000685	{@st41b}Quantity{/}
UI_20150317_000686	{@st41b}Brush{/}
UI_20150317_000687	{@st43}Draw{/}
UI_20150317_000688	{@st59}Draw the completed picture on the ground.{/}
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}Save{/}{/}
UI_20150317_000690	{@st59}Save drawings{/}
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Load{/}{/}
UI_20150317_000692	{@st59}Load previously drawn pictures.{/}
UI_20150317_000693	{@st59}Selected color 1{/}
UI_20150317_000694	{@st59}Selected color 2{/}
UI_20150317_000695	{@st59}Color List{/}
UI_20150317_000696	{@st59}Selected Brush{/}
UI_20150317_000697	{@st59}Brush 1{/}
UI_20150317_000698	{@st59}Brush 2{/}
UI_20150317_000699	{@st59}Brush 3{/}
UI_20150317_000700	{@st59}Brush 4{/}
UI_20150317_000701	{@st59}Brush 5{/}
UI_20150317_000702	{@st59}Brush 6{/}
UI_20150317_000703	{@st49}Spielern denen das gefällt{/}
UI_20150317_000704	{s20}{#050505}Describe whatever
UI_20150317_000705	{@st41} Alle {/}
UI_20150317_000706	{@st41} Party {/}
UI_20150317_000707	{@st41} Monster {/}
UI_20150317_000708	{@st41b}{#f0dcaa}Remaining Status Points ▶ {@st46}%s
UI_20150317_000709	{@st59b}My Information{nl}{@st59s}- Status : Use the points you earned by leveling up to enhance the 5 status attributes. {nl}- Information : This is information about your character based on your current status and equipment. {nl}- Title : Titles can be earned by accomplishing achievements. {nl} {/}
UI_20150317_000710	{@st41b}Info{/}
UI_20150317_000711	{@st41b}Titel{/}
UI_20150317_000712	Zeige Klasse
UI_20150317_000713	Zeige Charakternamen
UI_20150317_000714	{@st59}Ändere Charakternamen{/}
UI_20150317_000715	{@st41b}Apply
UI_20150317_000716	{@st59}Apply{/}
UI_20150317_000717	{@st41b}Abbrechen
UI_20150317_000718	{@st59}Abbrechen{/}
UI_20150317_000719	PC Name
UI_20150317_000720	{@st41_yellow}Level: {@st41}%s{/}
UI_20150317_000721	{@st41_yellow}Mercenary Skills
UI_20150317_000722	{@st43}Attack Effects{/}
UI_20150317_000723	{@st43}Defense Effects{/}
UI_20150317_000724	{@st43}Stat{/}
UI_20150317_000725	systemmenu_vertical tentative removal
UI_20150317_000726	{@st59}Charakterinformation (F1){/}
UI_20150317_000727	{@st59}Inventar (F2){/}
UI_20150317_000728	{@st59}Klassen & Skills (F3){/}
UI_20150317_000729	{@st59}Abenteurer-Journal (F4){/}
UI_20150317_000730	{@st59}Quests (F5){/}
UI_20150317_000731	{@st59}Party (F6){/}
UI_20150317_000732	{@st59}Freunde (F7){/}
UI_20150317_000733	{@st59}Macro (F8) {/}
UI_20150317_000734	{@st59}Begleiter (F9) {/}
UI_20150317_000735	{@st59}Tipps (F10) {/}
UI_20150317_000736	{@st59}Menü (Esc){/}
UI_20150317_000737	{@st59}Necronomicon{/}
UI_20150317_000738	Hilfe (F1)
UI_20150317_000739	Contents
UI_20150317_000740	View Details
UI_20150317_000741	{@st43}Einstellungen{/}
UI_20150317_000742	{@st43}Spiel{/}
UI_20150317_000743	{@st41b}Zeige erhaltene EXP{/}
UI_20150317_000744	{@st41b}Zeige Charakternamen{/}
UI_20150317_000745	{@st41b}Zeige nur den Teamnamen{/}
UI_20150317_000746	{@st41b}Zeige Quests{/}
UI_20150317_000747	{@st43}Auflösung{/}
UI_20150317_000748	{@st43}Grafik{/}
UI_20150317_000749	{@st41b}Vollbild{/}
UI_20150317_000750	{@st41b}Fenstermodus{/}
UI_20150317_000751	{@st43}Sound{/}
UI_20150317_000752	{@st41b}Sound Effekte Volume (%s){/}
UI_20150317_000753	{@st41b}BGM Volume (%s){/}
UI_20150317_000754	{@st41b}Volume (%s){/}
UI_20150317_000755	{@st43}{b}Sprache{/}
UI_20150317_000756	{@st59}Schließen{/}
UI_20150317_000757	{@st41b}Min.requirement Mode {/}
UI_20150317_000758	{@st41b}View{/}
UI_20150317_000759	{@st59}Credits{/}
UI_20150317_000760	Target buff window
UI_20150317_000761	{@st46}IMC's picture
UI_20150317_000762	{@st46}%s's picture
UI_20150317_000763	{@st46}Like
UI_20150317_000764	{@st46}Melden
UI_20150317_000765	{@st46}Use preservatives
UI_20150317_000766	{@st46}Remove Picture
UI_20150317_000767	Snow Hallucination
UI_20150317_000768	Bouquet
UI_20150317_000769	{@st41} Gifts
UI_20150317_000770	Please enter a quantity
UI_20150317_000771	{@st53b}%s Gewonnen %s Verloren
UI_20150317_000772	{@st42}Today's Schedule
UI_20150317_000773	{@st53}Until Start :
UI_20150317_000774	{@st53b}Geschenke erhalten : ×%s
UI_20150317_000775	{@st43b}Sende Geschenk an %s{/}
UI_20150317_000776	{@st55_a}Nächstes Spiel
UI_20150317_000777	{@st53}- Click on the name to spectate{nl}- Right-click to send a gift
UI_20150317_000778	Center camera to my character
UI_20150317_000779	{@st55_a}Congratulations!
UI_20150317_000780	{@st42}Switch Camera
UI_20150317_000781	{@st44}Abenteurer-Journal{/}
UI_20150317_000782	{@st59}Change View Settings{/}
UI_20150317_000783	{@st41}Statistics {/}
UI_20150317_000784	{@st41}Crafting {/}
UI_20150317_000785	{@st41}Hunt {/}
UI_20150317_000786	{@st41}Help {/}
UI_20150317_000787	{@st44}Wiki Page{/}
UI_20150317_000788	{@st42}Information{/}
UI_20150317_000789	{@st42}Details{/}
UI_20150317_000790	{@st42}Combat{/}
UI_20150317_000791	{@st42}Acquire{/}
UI_20150317_000792	{@st59}Seite schließen{/}
UI_20150317_000793	{@st43}Battlefield
UI_20150317_000794	{@st59}Close Battlefield.
UI_20150317_000795	(Bronze 3)
UI_20150317_000796	{@sti8}Points acquirable today : {nl}%s{/}
UI_20150317_000797	{@st41}Point Shop
UI_20150317_000798	{@st41}Ranking
UI_20150317_000799	{@st42}Battlefield schedule
UI_20150317_000800	{@st42}Recent Records
UI_20150317_000801	{@st41}Receive EXP
UI_20150317_000802	{@st41}PvP Page
UI_20150317_000803	{@st41}Search
UI_20150317_000804	{@st43}Battlefield Rankings
UI_20150317_000805	{@st59}Close Battlefield rankings
UI_20150317_000806	{@st56}Skill Name{/}
UI_20150317_000807	{@st41}Check coordinates{/}
UI_20150317_000808	{@st41}Find{/}
UI_20150317_000809	{@st42b}Manage monster regen{/}
UI_20150317_000810	{@st42b}Monster List{/}
UI_20150317_000811	{@st42b}Create UI{/}
UI_20150317_000812	{@st42b}Map Fog{/}
UI_20150317_000813	{@st42b}Create Map{/}
UI_20150317_000814	{@st42b}Create Minimap{/}
UI_20150317_000815	{@st42b}Dialog {/}
UI_20150317_000816	{@st42b}Change Quest Rewards{/}
UI_20150317_000817	{@st42b}Group regen{/}
UI_20150317_000818	{@st42b}Set map location{/}
UI_20150317_000819	{@st42b}Skills map{/}
UI_20150317_000820	{@st42b}List of events{/}
UI_20150317_000821	{@st42b}Check coordinates{/}
UI_20150317_000822	{@st42b} Check XAC, texture path{/}
UI_20150317_000823	{@st42b}Performance ON/OFF{/}
UI_20150317_000824	Dialog list
UI_20150317_000825	Search
UI_20150317_000826	{@st41}Preview{/}
UI_20150317_000827	{@st41}Off{/}
UI_20150317_000828	{@st41}Remove{/}
UI_20150317_000829	{@st41}Save all{/}
UI_20150317_000830	{@st41}Apply picture{/}
UI_20150317_000831	{#FFFFFF}{ds}Select Event
UI_20150317_000832	{#FFFFFF}{ds}Edit Event
UI_20150317_000833	{ol}List
UI_20150317_000834	The name of the group to save
UI_20150317_000835	{@st42}Create New{/}
UI_20150317_000836	{@st41}Group regen{/}
UI_20150317_000837	{@st59}Enter monster name to search{/}
UI_20150317_000838	{@st59}Enter group name to save{/}
UI_20150317_000839	{@st41}New group{/}
UI_20150317_000840	Filtering
UI_20150317_000841	{@st59}Enter filter{/}
UI_20150317_000842	{ol}Property Value
UI_20150317_000843	Class List
UI_20150317_000844	Apply to XML
UI_20150317_000845	{#FFFFFF}{ds}Log
UI_20150317_000846	{#FFFFFF}{ds}View all properties
UI_20150317_000847	Enter a keyword to search
UI_20150317_000848	All attribute values
UI_20150317_000849	{ol}Name
UI_20150317_000850	{ol}Value
UI_20150317_000851	Rogue
UI_20150317_000852	{ol}Revision
UI_20150317_000853	{ol}Rogue
UI_20150317_000854	Class list
UI_20150317_000855	XML Conversion
UI_20150317_000856	{ol}Class name
UI_20150317_000857	{ol}Property Name
UI_20150317_000858	{ol}Changed value
UI_20150317_000859	{ol}Apply
UI_20150317_000860	Open Folder
UI_20150317_000861	Check All
UI_20150317_000862	History
UI_20150317_000863	Rollback Value
UI_20150317_000864	{ol}Select item
UI_20150317_000865	Enter the name you want to search
UI_20150317_000866	{@st42}Confirm{/}
UI_20150317_000867	{@st41}Create UI{/}
UI_20150317_000868	{ol}Frame
UI_20150317_000869	{@st41}Frame{/}
UI_20150317_000870	{@st41}Button{/}
UI_20150317_000871	{@st41}Text{/}
UI_20150317_000872	{@st42b}Normal{img btn_close}
UI_20150317_000873	{@st42b}Auction{img btn_close}
UI_20150317_000874	{@st41}Set map location{/}
UI_20150317_000875	{@st41}Rename{/}
UI_20150317_000876	{@st59}Enter the words you want to filter{/}
UI_20150317_000877	{@st41}Create{/}
UI_20150317_000878	{@st56}XML save{/}
UI_20150317_000879	{@st56}Reset{/}
UI_20150317_000880	{@st56}Attribute{/}
UI_20150317_000881	{@st56}Value{/}
UI_20150317_000882	{@st42}Content{/}
UI_20150317_000883	{@st41}Undo{/}
UI_20150317_000884	{@st41}Save all{/}
UI_20150317_000885	{@st41}Open XML{/}
UI_20150317_000886	{@st42b}Fixed Skill : 0{/}
UI_20150317_000887	{@st42b}Fixed skill : %s{/}
UI_20150317_000888	{@st42b}Mouse homing{/}
UI_20150317_000889	{@st42b}Skill name{/}
UI_20150317_000890	{@st41}Monster list{/}
UI_20150317_000891	{@st41}Performance Manager{/}
UI_20150317_000892	{ol}Select Quest
UI_20150317_000893	Enter quest name to search
UI_20150317_000894	{ol}Select map
UI_20150317_000895	Enter map name to search
UI_20150317_000896	{@st42}Current map{/}
UI_20150317_000897	{ol}Map name
UI_20150317_000898	{ol}Coordinates
UI_20150317_000899	{@st41}Change quest rewards{/}
UI_20150317_000900	{@st59}Enter quest to search{/}
UI_20150317_000901	{@st59}Enter the item to search for{/}
UI_20150317_000902	{@st42}EXP
UI_20150317_000903	{ol}Basic rewards
UI_20150317_000904	{ol}Quantity
UI_20150317_000905	{ol}Additional rewards
UI_20150317_000906	{@st45}Frequently used cheats
UI_20150317_000907	{@st41}Skills map{/}
UI_20150317_000908	{@st42}Fähigkeiten{/}
UI_20150317_000909	{@st42}Krieger{/}
UI_20150317_000910	{@st42}Magier{/}
UI_20150317_000911	{@st42}Bogenschütze{/}
UI_20150317_000912	{@st42}Prieser{/}
UI_20150317_000913	{@st42}Zauberer{/}
UI_20150317_000914	{@st41}Skill{/}
UI_20150317_000915	{@st59}XML load{/}
UI_20150317_000916	{@st41}Load{/}
UI_20150317_000917	{@st59}Save as XML{/}
UI_20150317_000918	{@st59}Reset Open Skill map{/}
UI_20150317_000919	{@st41}Reset{/}
UI_20150317_000920	{@st59}Reset all Skill  maps{/}
UI_20150317_000921	{@st41}Reset All{/}
UI_20150317_000922	{S18}Remove script
UI_20150317_000923	{S18}String argument
UI_20150317_000924	{s18}string 1 argument
UI_20150317_000925	{s18}string 2 argument
UI_20150317_000926	{s18}Max skill level
UI_20150317_000927	{@st59}Remove script type box{/}
UI_20150317_000928	{@st59}Remove script argument{/}
UI_20150317_000929	{@st59}Max skill level{/}
UI_20150317_000930	{@st59}Save Property{/}
UI_20150317_000931	{@st41}Save Property{/}
UI_20150317_000932	{@st44}UI List{/}
UI_20150317_000933	{ds}Addon List
UI_20150317_000934	{ds}Fixed frame list
UI_20150317_000935	{@st42}UI list{/}
UI_20150317_000936	{@st59}show UI List{/}
UI_20150317_000937	{@st42}Adjust location{/}
UI_20150317_000938	{@st59}Adjust location{/}
UI_20150317_000939	{@st42}Edit Property{/}
UI_20150317_000940	{@st59}Edit property{/}
UI_20150317_000941	{@st42}Save{/}
UI_20150317_000942	{@st59}Save{/}
UI_20150317_000943	{@st44}Edit UI properties{/}
UI_20150317_000944	{@St59}Charakterauswahl{/}
UI_20150317_000945	{@St59}Ausloggen{/}
UI_20150317_000946	{@St59}Einstellungen{/}
UI_20150317_000947	{@St59}Spiel beenden{/}
UI_20150317_000948	{@st43}Lodge Settings{/}
UI_20150317_000949	{@st59}Schließen{/}
UI_20150317_000950	{@St42_b}{s18}{#f5c384}Teamname{/}
UI_20150317_000951	{@st59}Gib einen Teamname ein{/}
UI_20150317_000952	{@st59}Speicher den Teamnamen{/}
UI_20150317_000953	Provisional Delete
UI_20150317_000954	{@St59}Schließen{/}
UI_20150317_000955	{@St43}Lodge Decorating{/}
UI_20150317_000956	{@St41b}Theme{/}
UI_20150317_000957	{@St41b}Item Arrangement{/}
UI_20150317_000958	{@St41b}Name
UI_20150317_000959	{@St41b}Preis
UI_20150317_000960	{@St41b}State
UI_20150317_000961	{@St44}Neuer Charakter{/}
UI_20150317_000962	{@St41b}{s22}Wähle die Charakterklasse{/}
UI_20150317_000963	{@St41b}Zurück{/}
UI_20150317_000964	{@St59}Kehre zur Lodge zurück ohne einen Charakter zu erstellen.
UI_20150317_000965	Wechsel Charakter
UI_20150317_000966	{@St41}Charakter{/}
UI_20150317_000967	{@St59}Rotiere im Uhrzeigersinn{/}
UI_20150317_000968	{@St59}Rotiere gegen den Uhrzeigersinn{/}
UI_20150317_000969	{@St43b}Charakter rotieren{/}
UI_20150317_000970	{@st43}Charaktername{/}
UI_20150317_000971	Gib einen Namen ein{@st59} {/}
UI_20150317_000972	{@St43b}Wähle das Geschlecht{/}
UI_20150317_000973	{@St59}Weiblich{/}
UI_20150317_000974	{@St59}Männlich{/}
UI_20150317_000975	{@st43b}Wähle eine Frisur{/}
UI_20150317_000976	{@st59}Frisur 1{/}
UI_20150317_000977	{@st59}Frisur 2{/}
UI_20150317_000978	{@St59}Frisur 3{/}
UI_20150317_000979	{@st59}Frisur 4{/}
UI_20150317_000980	{@st59}Frisur 5{/}
UI_20150317_000981	{@st59}Frisur 6{/}
UI_20150317_000982	{@st59}Frisur 7{/}
UI_20150317_000983	{@st59}Frisur 8{/}
UI_20150317_000984	{@st59}Frisur 9{/}
UI_20150317_000985	{@st59}Frisur 10{/}
UI_20150317_000986	{@St43b}Wähle eine Klasse{/}
UI_20150317_000987	{@st59}Schwertkämpfer{/}
UI_20150317_000988	{@st59}Magier{/}
UI_20150317_000989	{@st59}Bogenschütze{/}
UI_20150317_000990	{@st59}Kleriker{/}
UI_20150317_000991	{@St41b}Visit Barrack {/}
UI_20150317_000992	{@St59}Visit the Barrack of another player.{/}
UI_20150317_000993	{@St41b}Ausloggen{/}
UI_20150317_000994	{@St59}Kehre zum Anmeldebildschirm zurück{/}
UI_20150317_000995	{@St41b}Spiel verlassen{/}
UI_20150317_000996	{@St59}Tree of Savior verlassen{/}
UI_20150317_000997	{@st41b}Channel auswählen{/}
UI_20150317_000998	{@st43}Enter{/}
UI_20150317_000999	{@St59}Start the game with the selected character{/}
UI_20150317_001000	{@St43}{s26}Team Name{/}
UI_20150317_001001	{@st59}Team Name{/}
UI_20150317_001002	{@st41b}Change Team Name{/}
UI_20150317_001003	{@st59}Change Team Name{/}
UI_20150317_001004	{@St41}Begleiter{/}
UI_20150317_001005	Chat Drag
UI_20150317_001006	{@St44}New Dialog Name{/}
UI_20150317_001007	{@St42}Ändern{/}
UI_20150317_001008	{@St44}New Window Name{/}
UI_20150317_001009	{@St43}{s40}{gr gradation4}Character Creation{/}
UI_20150317_001010	{@St59}Erstelle einen Charakter{/}
UI_20150317_001011	{@St59}Charaktererstellung abbrechen{/}
UI_20150317_001012	{@St59}Schließen{/}
UI_20150317_001013	{@St59}Create a team with the entered name{/}
UI_20150317_001014	{@St43}{s30}{#f0dcaa}Gib deinen Teamnamen ein!
UI_20150317_001015	{@St41b}Your Team Name is a name that represents all your characters.{nl}This name will be used universally during trade, guild joining, conversation and more.{nl}         Team Name can be changed at any time using 150 TP.{/}
UI_20150317_001016	Loading background
UI_20150317_001017	Tip
UI_20150317_001018	Game Tips
UI_20150317_001019	Login
UI_20150317_001020	Account ID
UI_20150317_001021	{@st59}Gib deine Account ID ein{/}
UI_20150317_001022	Password
UI_20150317_001023	{@St59}Gib dein Passwort ein{/}
UI_20150317_001024	{@St43}Enter{/}
UI_20150317_001025	{@St59}Verbinde zum Server{/}
UI_20150317_001026	{@st41b}Replay{/}
UI_20150317_001027	{@st41b}Single Mode{/}
UI_20150317_001028	{@St41b}Spiel verlassen{/}
UI_20150317_001029	Save
UI_20150317_001030	{@St59}If checked, your account will be saved{/}
UI_20150317_001031	Server List
UI_20150317_001032	{@St59}Select Server{/}
UI_20150317_001033	Login Title
UI_20150317_001034	[Closed Beta version]
UI_20150317_001035	Options
UI_20150317_001036	Visibility Range
UI_20150317_001037	{S20}{#BBBBBB}Visibility Range
UI_20150317_001038	Visibility Range :
UI_20150317_001039	Character :
UI_20150317_001040	Background Objects :
UI_20150317_001041	Topography - Grass (%) :
UI_20150317_001042	Topography-Tree (%) :
UI_20150317_001043	Topography-objects(%) :
UI_20150317_001044	Shadow
UI_20150317_001045	{S20}{#BBBBBB}Shadow Mapping
UI_20150317_001046	Enable Shadow Mapping
UI_20150317_001047	Shadow Quality :
UI_20150317_001048	SSAO Use
UI_20150317_001049	SSAO Method :
UI_20150317_001050	SSAO Resolution :
UI_20150317_001051	Water Reflection
UI_20150317_001052	{s20}{#BBBBBB}Wasserreflexionen
UI_20150317_001053	Characters Water Reflection
UI_20150317_001054	Background Water Reflection
UI_20150317_001055	{s20}{#BBBBBB}Glow Setup
UI_20150317_001056	Enable Glow
UI_20150317_001057	{@st41}Anriff{/}
UI_20150317_001058	{@St41}Verteidigung{/}
UI_20150317_001059	{@st41}Unterstützung{/}
UI_20150317_001060	{@st41}Schwierigkeit{/}
UI_20150317_001061	{@st41}Frisur
